	0
154	0.005945744
155	0.0056966986
156	0.0056777014
157	0.005579166
158	0.005504345
159	0.005578326
160	0.0055522355
161	0.00538492
162	0.005565185
163	0.0056030797
164	0.0053628925
165	0.005099464
166	0.005331152
167	0.005009476
168	0.005365704
169	0.0050040646
170	0.005221254
171	0.0054352977
172	0.0057014534
173	0.0056526475
174	0.005759576
175	0.0059030126
176	0.0056776404
177	0.0057383967
178	0.0055277925
179	0.0057872427
180	0.005374098
181	0.005485747
182	0.005493455
183	0.005433155
184	0.0054256096
185	0.005367203
186	0.005311189
187	0.005501394
188	0.0056553343
189	0.005807661
190	0.0059853094
191	0.008608647
192	0.005620033
193	0.005759265
194	0.005547793
195	0.0055846185
196	0.005397919
197	0.0049524815
198	0.005147437
199	0.005327968
200	0.005679302
201	0.006037676
202	0.006308307
203	0.006454164
204	0.006355396
205	0.0067954864
206	0.006606048
207	0.006628827
208	0.006893204
209	0.006227701
210	0.0071795285
211	0.006377005
212	0.0063092173
213	0.0062225633
214	0.0062525366
215	0.006470699
216	0.007092625
217	0.00705732
218	0.009358378
219	0.007922538
220	0.0069407225
221	0.0065893885
222	0.0065415017
223	0.006235754
224	0.00591786
225	0.006440617
226	0.006114035
227	0.0066286754
228	0.0071214885
229	0.0068134964
230	0.007406448
231	0.009953154
232	0.00708183
233	0.007063865
234	0.0069187004
235	0.006341877
236	0.006503817
237	0.0064266897
238	0.0060690194
239	0.0066516474
240	0.006695845
241	0.0065651936
242	0.0065245163
243	0.0066028945
244	0.0066163205
245	0.0063520945
246	0.0070960624
247	0.0068021817
248	0.006806597
249	0.0066338256
250	0.0065279463
251	0.006587494
252	0.006946045
253	0.006877806
254	0.006873233
255	0.0068153217
256	0.006934415
257	0.006487526
258	0.0061693466
259	0.0056916485
260	0.0055493377
261	0.0056934096
262	0.005785988
263	0.0058855866
264	0.0062429933
265	0.006011915
266	0.006722579
267	0.006145046
268	0.0077648563
269	0.009050328
270	0.008417297
271	0.00971223
272	0.008110268
273	0.0071545495
274	0.006829123
275	0.00616223
276	0.005899703
277	0.0057103666
278	0.005900599
279	0.0058296076
280	0.0070020612
281	0.0060948357
282	0.005677526
283	0.0060076118
284	0.0068075685
285	0.005883538
286	0.0059791543
287	0.005985791
288	0.006270024
289	0.0063285884
290	0.005989499
291	0.006279248
292	0.0058189286
293	0.0055238605
294	0.0057991175
295	0.0057884064
296	0.005443556
297	0.0060677603
298	0.0053828955
299	0.0058072787
300	0.005872368
301	0.005994847
302	0.00572675
303	0.005722787
304	0.0057565784
305	0.0055826767
306	0.005729177
307	0.0053660776
308	0.005470247
309	0.0053944
310	0.005477314
311	0.005640492
312	0.0062096575
313	0.0067991093
314	0.0061943843
315	0.0077509684
316	0.006514193
317	0.0059036226
318	0.005884061
319	0.0056732288
320	0.005733535
321	0.006209879
322	0.0058137453
323	0.0061995517
324	0.006386405
325	0.0062475097
326	0.0068993554
327	0.006744899
328	0.007037968
329	0.006848749
330	0.0073010297
331	0.00670867
332	0.0071146092
333	0.007044438
334	0.0076104454
335	0.0069121104
336	0.0072511397
337	0.0067924745
338	0.006604045
339	0.0068444507
340	0.006254782
341	0.0065108556
342	0.006351878
343	0.00675802
344	0.006705315
345	0.0069934167
346	0.007761162
347	0.00676856
348	0.0070866346
349	0.00641189
350	0.0071923146
351	0.0064723594
352	0.006374212
353	0.0070844814
354	0.0061074984
355	0.0067885253
356	0.005854179
357	0.005956026
358	0.0056368066
359	0.0055951113
360	0.005418269
361	0.005418618
362	0.005803288
363	0.005701524
364	0.005946805
365	0.006734332
366	0.0063922913
367	0.0067866473
368	0.006834313
369	0.0075054485
370	0.007144513
371	0.007939915
372	0.010637341
373	0.0072659818
374	0.0071286834
375	0.0068263216
376	0.006364162
377	0.0061740195
378	0.0058407923
379	0.006944646
380	0.0070190327
381	0.0069093434
382	0.007400725
383	0.009534122
384	0.008055099
385	0.006749822
386	0.0069095395
387	0.006094893
388	0.0061952216
389	0.006460334
390	0.006400314
391	0.007179488
392	0.006739486
393	0.007317564
394	0.011388179
395	0.0069227275
396	0.0070124245
397	0.0068333326
398	0.006827238
399	0.006678039
400	0.0077800862
401	0.0069751646
402	0.006637552
403	0.0065582576
404	0.0068226624
405	0.0066961045
406	0.006803972
407	0.0076882113
408	0.0070518693
409	0.0076470235
410	0.008606243
411	0.0077201966
412	0.0071929777
413	0.007430949
414	0.0069563305
415	0.007213788
416	0.0063721915
417	0.006165127
418	0.0064008962
419	0.007955853
420	0.0076040663
421	0.0076649357
422	0.008806866
423	0.007874972
424	0.008799221
425	0.009749614
426	0.0080595
427	0.009382461
428	0.008537313
429	0.00798674
430	0.0076546175
431	0.00861198
432	0.011729682
433	0.008070098
434	0.0077767717
435	0.008037763
436	0.0077513754
437	0.0076451497
438	0.0076678125
439	0.008095425
440	0.0073964195
441	0.0070896535
442	0.0076204026
443	0.0074709
444	0.007355583
445	0.011437484
446	0.008110232
447	0.00739884
448	0.007328496
449	0.007263574
450	0.007200407
451	0.007759548
452	0.00782077
453	0.008088149
454	0.0103614945
455	0.008443801
456	0.008761355
457	0.008136497
458	0.0073172944
459	0.008700553
460	0.0068596806
461	0.0075537455
462	0.006294848
463	0.0068663224
464	0.0074827434
465	0.0067010624
466	0.0064413985
467	0.0069752154
468	0.006530639
469	0.006501781
470	0.0063838437
471	0.00657102
472	0.006293335
473	0.0056225304
474	0.005366805
475	0.0061594564
476	0.0060044667
477	0.006319291
478	0.0059898384
479	0.0077816453
480	0.0070467675
481	0.006991984
482	0.006717232
483	0.0077765384
484	0.006740827
485	0.0064836293
486	0.006128541
487	0.0055167032
488	0.005695426
489	0.005852299
490	0.006703159
491	0.0064156875
492	0.0061390772
493	0.006341886
494	0.0064566517
495	0.007234196
496	0.0076396316
497	0.008206528
498	0.009702519
499	0.00665005
500	0.0063764635
501	0.005724605
502	0.005854171
503	0.005854895
504	0.0062549515
505	0.0055374936
506	0.0063609187
507	0.005689693
508	0.0058307815
509	0.0067181457
510	0.0056422288
511	0.0055684224
512	0.005912255
513	0.005329516
514	0.0056904345
515	0.006020186
516	0.0053805686
517	0.005595362
518	0.006162578
519	0.005711005
520	0.0059878547
521	0.0060994127
522	0.0059081903
523	0.0061593186
524	0.00602186
525	0.0062292386
526	0.0061575156
527	0.0060567474
528	0.0063079013
529	0.0066248085
530	0.007552713
531	0.0075517055
532	0.0071818084
533	0.007857268
534	0.0071845506
535	0.007014285
536	0.0064709582
537	0.0063036685
538	0.0055555883
539	0.005855093
540	0.008073548
541	0.006278148
542	0.005993063
543	0.0077867685
544	0.0074017295
545	0.007154963
546	0.006372683
547	0.00852943
548	0.0057475315
549	0.006563304
550	0.0058177216
551	0.0055609928
552	0.006070962
553	0.00610877
554	0.0057478053
555	0.005586532
556	0.0058467383
557	0.005577044
558	0.005674202
559	0.0054353564
560	0.00569663
561	0.00588656
562	0.005983417
563	0.0056108227
564	0.006004446
565	0.005713568
566	0.00585639
567	0.0059309835
568	0.005959236
569	0.005940686
570	0.0060059596
571	0.005763687
572	0.0058164056
573	0.0058122557
574	0.0061311754
575	0.0061138216
576	0.006507679
577	0.006135992
578	0.0071451743
579	0.0069225077
580	0.0071332343
581	0.0064282594
582	0.0060646306
583	0.006466484
584	0.006050337
585	0.006803534
586	0.0059647663
587	0.0066589434
588	0.0066140676
589	0.006356054
590	0.006891767
591	0.006988914
592	0.0075674835
593	0.006896613
594	0.0065043755
595	0.0066036433
596	0.006269276
597	0.005686868
598	0.005479638
599	0.00538019
600	0.0052392986
601	0.006074114
602	0.0058921515
603	0.0061755544
604	0.0062440718
605	0.0062285415
606	0.00721669
607	0.012322384
608	0.006719065
609	0.007677885
610	0.0076197954
611	0.0064224047
612	0.0062580835
613	0.005940885
614	0.006067577
615	0.0057873703
616	0.005697529
617	0.005561632
618	0.0055861594
619	0.0050108163
620	0.00503165
621	0.0054034726
622	0.005425676
623	0.005708646
624	0.005814226
625	0.005890771
626	0.00604258
627	0.0059359907
628	0.0059068017
629	0.0061722677
630	0.006155228
631	0.0065267123
632	0.0073315063
633	0.010968233
634	0.009328516
635	0.010969775
636	0.013272842
637	0.0111047635
638	0.011402534
639	0.009893316
640	0.010580864
641	0.012261337
642	0.008102629
643	0.007853453
644	0.0070476737
645	0.00631422
646	0.0059276763
647	0.005727553
648	0.005209501
649	0.0052891094
650	0.0052815094
651	0.0058202534
652	0.0055365255
653	0.0053613577
654	0.005434175
655	0.0054775113
656	0.005243724
657	0.0054705967
658	0.00545099
659	0.005666066
660	0.0056871446
661	0.0057011396
662	0.0057601836
663	0.0055949804
664	0.0055011446
665	0.0055866614
666	0.005506525
667	0.0058260653
668	0.0058331806
669	0.0056010494
670	0.005619211
671	0.005240051
672	0.0050729197
673	0.0052178027
674	0.005719141
675	0.005941376
676	0.0059526702
677	0.006054638
678	0.0058741714
679	0.0056483163
680	0.0054810033
681	0.0054010125
682	0.0054795137
683	0.0055559883
684	0.0055994424
685	0.0058785724
686	0.0057205968
687	0.005440779
688	0.005644137
689	0.0055747326
690	0.005306568
691	0.005641035
692	0.005602659
693	0.0056629684
694	0.005834652
695	0.0057419725
696	0.0061346865
697	0.006054299
698	0.005789364
699	0.0058571436
700	0.0058733914
701	0.00558082
702	0.005972879
703	0.005555693
704	0.0057591335
705	0.006080817
706	0.0059382142
707	0.0059699947
708	0.00586895
709	0.0063758115
710	0.0063063856
711	0.005894428
712	0.006369806
713	0.005974761
714	0.005819397
715	0.006102525
716	0.0052040024
717	0.005532779
718	0.0051914584
719	0.00547483
720	0.005344732
721	0.0053277356
722	0.0056796796
723	0.005592837
724	0.0057254215
725	0.005449982
726	0.0055818716
727	0.00593569
728	0.006035807
729	0.008600725
730	0.006142549
731	0.0064198487
732	0.006167056
733	0.0060191453
734	0.0061752293
735	0.0059702275
736	0.0057604164
737	0.0055405847
738	0.005477541
739	0.005532692
740	0.0055341953
741	0.005592788
742	0.0055577965
743	0.0054145386
744	0.0054833842
745	0.0054512643
746	0.005148638
747	0.005269264
748	0.005689688
749	0.005397878
750	0.0054468755
751	0.005725664
752	0.005533221
753	0.006017863
754	0.0058062095
755	0.005689479
756	0.0058372393
757	0.0058936733
758	0.005988431
759	0.0069243703
760	0.007499722
761	0.0065039005
762	0.006568767
763	0.0067872666
764	0.0056199897
765	0.005755269
766	0.005954258
767	0.005584155
768	0.005741591
769	0.0059698666
770	0.0061147194
771	0.008478729
772	0.007811991
773	0.007160477
774	0.008049716
775	0.007499964
776	0.007538559
777	0.008108533
778	0.007134751
779	0.0071349675
780	0.0073406193
781	0.007997127
782	0.0074643227
783	0.007977567
784	0.006952969
785	0.0072099203
786	0.007448447
787	0.007433395
788	0.008048548
789	0.0072605726
790	0.0073036505
791	0.007200455
792	0.006337712
793	0.006185227
794	0.0061749592
795	0.0057165604
796	0.005867364
797	0.005806498
798	0.005982346
799	0.0054739406
800	0.005987371
801	0.0060972255
802	0.007364277
803	0.0064758696
804	0.0062896186
805	0.0063980874
806	0.006497582
807	0.0061670393
808	0.0059007667
809	0.005654347
810	0.0055179456
811	0.005690365
812	0.0064929286
813	0.006489108
814	0.0095038535
815	0.0076500694
816	0.0077852895
817	0.01130751
818	0.008570225
819	0.008505022
820	0.007853745
821	0.006406586
822	0.0064074714
823	0.0062670973
824	0.006100079
825	0.005564254
826	0.0063171675
827	0.0052029304
828	0.005168179
829	0.005184814
830	0.005519024
831	0.005311641
832	0.005807911
833	0.005543869
834	0.0060070064
835	0.005985411
836	0.0061585195
837	0.0066508055
838	0.0065808017
839	0.006592488
840	0.0063452623
841	0.008699918
842	0.008079233
843	0.008902751
844	0.0073342524
845	0.007442951
846	0.009939296
847	0.0076595973
848	0.009060796
849	0.0073505095
850	0.006931308
851	0.007028515
852	0.0065324646
853	0.0062839836
854	0.006614189
855	0.0062507866
856	0.00630549
857	0.005601852
858	0.00569207
859	0.005728824
860	0.0059850207
861	0.006099337
862	0.0060926434
863	0.005952719
864	0.0063772267
865	0.0060183113
866	0.005986344
867	0.0060450155
868	0.0062239124
869	0.0076810075
870	0.007014087
871	0.007293677
872	0.007715186
873	0.0063971346
874	0.006051005
875	0.0053804712
876	0.0051092906
877	0.0047278875
878	0.004512828
879	0.0050101005
880	0.0050964006
881	0.005697664
882	0.006123307
883	0.006914127
884	0.007955279
885	0.009233965
886	0.009423767
887	0.008246195
888	0.0072556078
889	0.006696931
890	0.005947575
891	0.005625551
892	0.0056582377
893	0.005704914
894	0.0054838536
895	0.0055691004
896	0.006014568
897	0.0061951163
898	0.005881293
899	0.005862645
900	0.0066494895
901	0.005744638
902	0.0055637606
903	0.0060978467
904	0.005707368
905	0.0057164216
906	0.0054171733
907	0.0056846067
908	0.0054196077
909	0.005366573
910	0.0053357817
911	0.005428562
912	0.0057066074
913	0.0056977225
914	0.0056628925
915	0.0059928573
916	0.0056505734
917	0.0059427246
918	0.005924764
919	0.005899785
920	0.00580078
921	0.005914187
922	0.0056778616
923	0.006107319
924	0.0055602575
925	0.0055609657
926	0.0056986017
927	0.006148834
928	0.0057930783
929	0.005954781
930	0.005894074
931	0.006132207
932	0.0062787756
933	0.005879204
934	0.005984807
935	0.0060595307
936	0.0060173357
937	0.006207337
938	0.006263099
939	0.0061300304
940	0.0065893894
941	0.0058545237
942	0.005919099
943	0.005779163
944	0.0054738326
945	0.005494572
946	0.0052548335
947	0.005504055
948	0.005692035
949	0.0059436555
950	0.0059918338
951	0.0059610615
952	0.006384004
953	0.0066318223
954	0.0060413023
955	0.0060981233
956	0.0058273845
957	0.00646109
958	0.00612494
959	0.0062838756
960	0.0067271558
961	0.006019785
962	0.0059696976
963	0.006079184
964	0.0062121702
965	0.0071734963
966	0.0077724704
967	0.00862338
968	0.00848018
969	0.0081345895
970	0.00692297
971	0.0067481007
972	0.006769667
973	0.0066060172
974	0.0059033586
975	0.006407731
976	0.006006336
977	0.0056287544
978	0.00559753
979	0.0057088127
980	0.005866578
981	0.0069465656
982	0.0061972737
983	0.0061165313
984	0.005869019
985	0.0061365897
986	0.005858938
987	0.006015001
988	0.006180135
989	0.005860282
990	0.0057927473
991	0.0060262727
992	0.006156693
993	0.0062550344
994	0.006192459
995	0.006484553
996	0.006189137
997	0.00629871
998	0.0064755604
999	0.006654527
1000	0.0069258427
1001	0.0070522437
1002	0.006725457
1003	0.0073941452
1004	0.0066169063
1005	0.006613601
1006	0.0069294563
1007	0.006179192
1008	0.006631689
1009	0.0065079555
1010	0.007577365
1011	0.0069371397
1012	0.006462427
1013	0.0067268605
1014	0.007524485
1015	0.007994331
1016	0.008752341
1017	0.0075771157
1018	0.007715288
1019	0.007984013
1020	0.007759693
1021	0.00692883
1022	0.006583081
1023	0.0063080885
1024	0.0060874796
1025	0.006232326
1026	0.005960908
1027	0.006363905
1028	0.006694085
1029	0.006259905
1030	0.0066990736
1031	0.006246675
1032	0.0063979723
1033	0.0059229243
1034	0.0076512014
1035	0.0063530575
1036	0.005949315
1037	0.0063859476
1038	0.0066087414
1039	0.0066211447
1040	0.008021474
1041	0.008334306
1042	0.0064304518
1043	0.00635726
1044	0.0066317734
1045	0.007077609
1046	0.007934614
1047	0.008726615
1048	0.008067902
1049	0.0079206545
1050	0.008427616
1051	0.0078674
1052	0.008214445
1053	0.008678494
1054	0.008898493
1055	0.010269988
1056	0.009468081
1057	0.009168955
1058	0.0081125535
1059	0.0077120587
1060	0.007150932
1061	0.0060500265
1062	0.0054779276
1063	0.00587193
1064	0.0056950613
1065	0.0056839157
1066	0.0059061423
1067	0.0062315604
1068	0.0064615514
1069	0.0063298596
1070	0.0058188746
1071	0.005601556
1072	0.0055014826
1073	0.0051578013
1074	0.005863675
1075	0.005683667
1076	0.005460707
1077	0.0057267947
1078	0.0058686044
1079	0.0061770882
1080	0.0059378087
1081	0.0061848764
1082	0.006268019
1083	0.006191643
1084	0.00635029
1085	0.0059507554
1086	0.006368007
1087	0.0058454974
1088	0.0062280414
1089	0.006030411
1090	0.0056838607
1091	0.007169552
1092	0.0061296932
1093	0.0061173607
1094	0.006334575
1095	0.006228609
1096	0.0060847737
1097	0.005846423
1098	0.005838196
1099	0.0060182884
1100	0.0061857533
1101	0.0057579693
1102	0.00546297
1103	0.0055884207
1104	0.0051646205
1105	0.005356603
1106	0.00536537
1107	0.005634725
1108	0.0054483972
1109	0.0056999875
1110	0.0055026086
1111	0.0050375094
1112	0.005064105
1113	0.005158647
1114	0.0051695504
1115	0.0054355254
1116	0.005516603
1117	0.00540765
1118	0.0057886317
1119	0.005462577
1120	0.0057554124
1121	0.005652992
1122	0.0055029634
1123	0.005537434
1124	0.005512481
1125	0.005574904
1126	0.0055554174
1127	0.00523651
1128	0.0054526795
1129	0.005343152
1130	0.0055942526
1131	0.0055163316
1132	0.005641432
1133	0.00568029
1134	0.005394339
1135	0.0053262305
1136	0.005413021
1137	0.0054004523
1138	0.005767579
1139	0.005585275
1140	0.0054366514
1141	0.005712214
1142	0.005345435
1143	0.0054529333
1144	0.0053965235
1145	0.005579493
1146	0.005582205
1147	0.0053502526
1148	0.005355372
1149	0.0055028694
1150	0.005353842
1151	0.0054427246
1152	0.005067844
1153	0.0049992017
1154	0.0052260337
1155	0.0056260093
1156	0.005130719
1157	0.0050537908
1158	0.005177159
1159	0.0053296066
1160	0.005295672
1161	0.0051209438
1162	0.005131988
1163	0.0051796166
1164	0.004870935
1165	0.0049313162
1166	0.0050395466
1167	0.005157924
1168	0.005106455
1169	0.0054280544
1170	0.0054087667
1171	0.005270279
1172	0.005139659
1173	0.0053239977
1174	0.0055080187
1175	0.005146588
1176	0.0054394244
1177	0.005912604
1178	0.005905619
1179	0.0058318707
1180	0.006086466
1181	0.005517068
1182	0.0054561635
1183	0.0054012025
1184	0.0056211073
1185	0.005579021
1186	0.005718643
1187	0.0059596812
1188	0.0058027497
1189	0.005939573
1190	0.005991267
1191	0.0056554857
1192	0.0052416176
1193	0.0054147206
1194	0.005621178
1195	0.005474021
1196	0.0057385433
1197	0.005608556
1198	0.0054399516
1199	0.0058149844
1200	0.005796692
1201	0.0056145927
1202	0.00586107
1203	0.0066900123
1204	0.006492965
1205	0.0066811964
1206	0.0061715455
1207	0.0063747726
1208	0.0063255476
1209	0.00564965
1210	0.0054519568
1211	0.00537098
1212	0.0050856555
1213	0.0053321267
1214	0.0051540555
1215	0.005293238
1216	0.0055517526
1217	0.005553679
1218	0.006240705
1219	0.005801888
1220	0.0056574102
1221	0.0055229864
1222	0.005321744
1223	0.0055069546
1224	0.005696004
1225	0.005901134
1226	0.0058606314
1227	0.0060202694
1228	0.0056992224
1229	0.0058077676
1230	0.0056115547
1231	0.005461028
1232	0.0055619664
1233	0.0056733214
1234	0.0056610894
1235	0.0056582973
1236	0.005751714
1237	0.006022067
1238	0.006508493
1239	0.0060114576
1240	0.006910313
1241	0.006044862
1242	0.006353734
1243	0.00665015
1244	0.0072123525
1245	0.007973515
1246	0.006372678
1247	0.0066695483
1248	0.006417811
1249	0.0064176545
1250	0.006528105
1251	0.00626496
1252	0.006305602
1253	0.0060957596
1254	0.006105373
1255	0.0064482843
1256	0.006906471
1257	0.005850496
1258	0.0056814225
1259	0.00602016
1260	0.0056969333
1261	0.0062213247
1262	0.00630854
1263	0.006024616
1264	0.0060455003
1265	0.0061100777
1266	0.0057545453
1267	0.0060474807
1268	0.006489544
1269	0.0072001657
1270	0.006704594
1271	0.007302502
1272	0.0071071284
1273	0.00685833
1274	0.0065972474
1275	0.0061690006
1276	0.006282569
1277	0.00625074
1278	0.0062790625
1279	0.0060185436
1280	0.0057093278
1281	0.005691897
1282	0.005162241
1283	0.0055314824
1284	0.0059605725
1285	0.0061324905
1286	0.006027869
1287	0.006336157
1288	0.005556506
1289	0.0057734754
1290	0.0057370206
1291	0.005139174
1292	0.005488037
1293	0.005437305
1294	0.0057972926
1295	0.0056572687
1296	0.005758739
1297	0.005632758
1298	0.0058797603
1299	0.0062567657
1300	0.005523066
1301	0.005762412
1302	0.006108735
1303	0.0058586844
1304	0.0053212363
1305	0.005264796
1306	0.0056340806
1307	0.0054971115
1308	0.005803844
1309	0.005821241
1310	0.0054831635
1311	0.0053949365
1312	0.00592679
1313	0.0052187634
1314	0.0055112084
1315	0.0058115516
1316	0.00568386
1317	0.0058464287
1318	0.0057772454
1319	0.0057933712
1320	0.0058742636
1321	0.0058875466
1322	0.0056281122
1323	0.005997046
1324	0.006587004
1325	0.006404009
1326	0.0058005075
1327	0.005688277
1328	0.005893328
1329	0.00496619
1330	0.0054844418
1331	0.005399017
1332	0.005486521
1333	0.005980757
1334	0.0058470443
1335	0.0056589874
1336	0.0058537954
1337	0.0055891573
1338	0.0055289124
1339	0.0053140717
1340	0.0057135685
1341	0.0058788983
1342	0.0057986053
1343	0.005965093
1344	0.007928611
1345	0.006143591
1346	0.005873855
1347	0.006209217
1348	0.007324111
1349	0.00899134
1350	0.0079871435
1351	0.007954815
1352	0.008180244
1353	0.007114645
1354	0.0069495793
1355	0.006220907
1356	0.0063978606
1357	0.0065991245
1358	0.0067200186
1359	0.006942625
1360	0.007131817
1361	0.006607356
1362	0.0064890413
1363	0.007244435
1364	0.0066358447
1365	0.0067798123
1366	0.007018654
1367	0.007212868
1368	0.00745386
1369	0.007156367
1370	0.007907176
1371	0.007587634
1372	0.0073673874
1373	0.0077483538
1374	0.0074657407
1375	0.007836174
1376	0.007050935
1377	0.007119324
1378	0.007186372
1379	0.007095337
1380	0.0066164345
1381	0.00692426
1382	0.0064245635
1383	0.0064515616
1384	0.006667001
1385	0.0069208546
1386	0.006740008
1387	0.006671649
1388	0.0069055855
1389	0.0070695695
1390	0.006808511
1391	0.0065894253
1392	0.00698189
1393	0.006662303
1394	0.006937414
1395	0.0065146605
1396	0.006616299
1397	0.0074395966
1398	0.006440936
1399	0.0066916794
1400	0.0069857496
1401	0.008029291
1402	0.01081467
1403	0.010224469
1404	0.010737233
1405	0.012679281
1406	0.01116614
1407	0.008662758
1408	0.007920207
1409	0.007455536
1410	0.0066941273
1411	0.007001875
1412	0.006041928
1413	0.0075220414
1414	0.005911133
1415	0.005847694
1416	0.007225233
1417	0.005560589
1418	0.0054994794
1419	0.0056679873
1420	0.005769275
1421	0.005941485
1422	0.0067567984
1423	0.0066458224
1424	0.0063680075
1425	0.006751791
1426	0.0061828718
1427	0.00557472
1428	0.005923548
1429	0.005962393
1430	0.006273197
1431	0.0069930158
1432	0.0070626717
1433	0.010802912
1434	0.010061464
1435	0.007844068
1436	0.008078013
1437	0.008002148
1438	0.007447996
1439	0.007932361
1440	0.0075168647
1441	0.007922345
1442	0.0072796093
1443	0.006618702
1444	0.0062345667
1445	0.005935468
1446	0.005836766
1447	0.005651922
1448	0.0058211866
1449	0.0061052684
1450	0.006213189
1451	0.006582355
1452	0.0064094067
1453	0.0063054916
1454	0.0061963247
1455	0.0061813844
1456	0.0056407265
1457	0.0059549985
1458	0.0062857494
1459	0.0061703576
1460	0.0060187574
1461	0.006059397
1462	0.005946664
1463	0.006417948
1464	0.0063599115
1465	0.007867893
1466	0.00670088
1467	0.007273633
1468	0.009018423
1469	0.006612597
1470	0.0063115945
1471	0.006292506
1472	0.0060356054
1473	0.0058203214
1474	0.00637077
1475	0.0066297683
1476	0.006143857
1477	0.0059859487
1478	0.0055060126
1479	0.0056693554
1480	0.0060658716
1481	0.006500613
1482	0.0053883363
1483	0.0059950813
1484	0.005733352
1485	0.0058769234
1486	0.0067396816
1487	0.0062401406
1488	0.00731123
1489	0.0059933504
1490	0.005962233
1491	0.0061139176
1492	0.006085355
1493	0.0058871703
1494	0.0057819365
1495	0.0056879343
1496	0.005751891
1497	0.005458167
1498	0.005622427
1499	0.0057158894
1500	0.00615027
1501	0.0066439323
1502	0.0066337637
1503	0.0074777734
1504	0.007212083
1505	0.0066716913
1506	0.0058642738
1507	0.005863517
1508	0.0060029333
1509	0.0057421904
1510	0.0054469034
1511	0.0059841396
1512	0.0054400293
1513	0.0054474976
1514	0.005550715
1515	0.00558223
1516	0.0056046946
1517	0.0057320744
1518	0.0059677586
1519	0.0054284693
1520	0.005473768
1521	0.0055520935
1522	0.0055478653
1523	0.0054204306
1524	0.0052707978
1525	0.0053118123
1526	0.0054219216
1527	0.005594718
1528	0.0056902776
1529	0.0056842137
1530	0.0055950372
1531	0.0058548404
1532	0.0057635778
1533	0.0055546327
1534	0.0056136106
1535	0.0056565898
1536	0.0057410095
1537	0.0056436392
1538	0.0056078406
1539	0.0055452627
1540	0.0058203824
1541	0.005338522
1542	0.005495004
1543	0.005457028
1544	0.0054270923
1545	0.0056635523
1546	0.005394233
1547	0.0059299716
1548	0.0059729596
1549	0.0059852228
1550	0.0064557507
1551	0.0058571566
1552	0.0059446422
1553	0.0055460394
1554	0.005783598
1555	0.005749754
1556	0.0061403355
1557	0.006131946
1558	0.006312147
1559	0.0064838976
1560	0.0066447863
1561	0.0065058214
1562	0.0063878857
1563	0.0064610722
1564	0.0069587356
1565	0.0065331156
1566	0.006828765
1567	0.006164221
1568	0.0059687155
1569	0.0059366208
1570	0.0062497472
1571	0.005718892
1572	0.006302747
1573	0.0059880014
1574	0.0073893624
1575	0.007393632
1576	0.0070400746
1577	0.0077309934
1578	0.009362967
